2285394; 3289000; 1900478; 2159700; 1898600; 1904500; 1826500; 1609438; 2015700; 1833700; 1828800; 2063287; 1543584; 1857900; 1929600; 1970800; 1386; 1358852; 1806267; 1466001; 1716500; 1686458; 1652697; 1897500; 1366035; 
2245678; 2107511; 1626725; 2077600; 1867200; 1888134; 1868400; 1630924; 1962900; 1833453; 1818600; 2131447; 1574309; 1826659; 1995200; 1922100; 1884800; 1763751; 1785102; 1556332; 1915500; 1687251; 1446877; 1901300; 1269618; 
2517670; 2130559; 1590096; 1970065; 1860100; 1824010; 1947400; 1618004; 2080000; 1733604; 1696900; 2007125; 1540971; 1781152; 1965600; 1948000; 1808069; 1808900; 1657493; 1577099; 1911300; 1843479; 1617151; 1922700; 1475819; 
2336124; 2250373; 1249800; 1880932; 1810100; 1749491; 1895700; 1617174; 2510900; 1710068; 1623404; 1959054; 1481387; 1764697; 1806066; 1960900; 1952009; 1866700; 1513469; 1584963; 1887147; 1661358; 1681803; 1927200; 1284469; 
1666909; 1906831; 1237772; 1910600; 1880400; 1703798; 1959000; 1618713; 1920603; 1765132; 1668182; 1913333; 1547657; 1794337; 1636561; 1955600; 1960800; 1968500; 1347155; 1708770; 1831154; 1655216; 1596493; 1960000; 1388361; 
2037500; 2060620; 1505439; 1834700; 1725280; 1491871; 1944100; 1695568; 1922600; 1770441; 1764700; 1908963; 1481440; 1694395; 1458958; 2017300; 1916500; 1869800; 1270018; 1854300; 1963900; 1793533; 1756852; 1955800; 1371148; 
2000500; 1940294; 1840548; 1847900; 1695390; 1515394; 2036200; 1525929; 1950800; 1753442; 1835200; 1823996; 1447509; 1659718; 1485349; 1877300; 1817017; 1972400; 1218517; 1839800; 1823736; 1783046; 1808907; 1911500; 1565109; 
2012200; 1953297; 1825411; 1845900; 1626756; 1418144; 1878100; 1723430; 1861509; 1790105; 1911900; 1741934; 1462079; 1619693; 1484595; 1850406; 1917159; 2015800; 1340283; 1895000; 1584414; 2010071; 1761912; 1879900; 1471207; 
1941100; 1945481; 1837148; 1875300; 1647510; 1481637; 1917400; 1710389; 1786617; 1789237; 1875000; 1684559; 1674697; 1854400; 1342864; 1751195; 1797464; 1884100; 1450560; 1796611; 1575170; 1807933; 1757184; 1872400; 1495424; 
1960500; 1824961; 1860400; 1856100; 1809030; 1515239; 1921400; 1704248; 1814275; 1754920; 2011800; 1742254; 1713384; 1872800; 1379014; 1758151; 1906448; 1922600; 1142730; 1939400; 1765123; 1895396; 1771371; 1910500; 1553942; 
1970500; 1532238; 1803761; 1833900; 1774083; 1669807; 1897900; 1747871; 1800200; 1649362; 1957000; 1704000; 1710155; 1844209; 1393315; 1830144; 1894000; 1880400; 1409169; 1896200; 1507722; 1818244; 1738895; 1844200; 1767579; 
1975644; 1691813; 1870558; 1879700; 1771357; 1785050; 1929900; 1737682; 1759007; 1810610; 1990800; 1680394; 1851272; 1683444; 1458265; 1767921; 1836357; 1989000; 1387586; 1822600; 1767365; 1934311; 1757182; 1888900; 1594403; 
1943645; 1777469; 1856786; 1835600; 1659961; 1351748; 1950700; 1780972; 1754117; 1943562; 1977700; 1715463; 1550207; 1752260; 1859348; 1795837; 1806662; 1943728; 1765032; 1907400; 1783043; 1553340; 1786054; 1890500; 1476372; 
2064300; 1620799; 1801739; 1884700; 1766005; 1630585; 1895600; 1745337; 1833100; 1765070; 1941900; 1678001; 1784589; 1831973; 1320016; 1683521; 1726444; 1917400; 1875262; 1860000; 1717737; 1726844; 1639841; 1891500; 1418449; 
1963700; 1902327; 1845800; 1852400; 1732024; 1492713; 1901100; 1803300; 1845900; 1751717; 1908000; 1802960; 1831414; 1909800; 1456132; 1795948; 1881421; 1986300; 1746956; 1913600; 1835484; 1973666; 1674071; 1765012; 1676156; 
1890400; 1899988; 1902800; 1939500; 1679268; 1734666; 1917700; 1858700; 1800958; 1775267; 1938100; 1784130; 1827796; 1831138; 1817235; 1743842; 1849683; 1937100; 1789319; 1869700; 1726252; 1846054; 1777020; 1821040; 1660369; 
1947800; 1703109; 1863900; 1911500; 1677554; 1786535; 1943700; 1892100; 1800386; 1817588; 2026300; 1887679; 1920200; 1809765; 1810275; 1806066; 1834895; 1899700; 1736158; 1951700; 1762676; 1769174; 1782576; 1759289; 1583420; 
2008900; 1621760; 1915900; 1853800; 1888402; 1738962; 1843700; 1807400; 1719969; 1808900; 1928700; 1778996; 1859442; 1864100; 1831813; 1891901; 1764696; 1900800; 1680386; 1910500; 1660676; 1773044; 1723474; 1846196; 1430109; 
2011200; 1826829; 1687204; 1912000; 1584579; 1713089; 1985400; 1818276; 1758772; 1845736; 1938900; 1813034; 1734860; 1848904; 1800914; 1792426; 1924904; 1935000; 1522500; 1910100; 1585434; 1795607; 1713041; 1859061; 1467803; 
1934900; 1658696; 1797354; 1906200; 1793519; 1685070; 1860000; 1846800; 1794796; 1736547; 1928300; 1896002; 1746208; 1722230; 1728541; 1747262; 1870128; 1964900; 1602176; 1937447; 1754639; 1669730; 1503896; 1797347; 1268681; 
1917500; 1943400; 1531902; 1883600; 1778593; 1525898; 1925800; 1845084; 1809343; 1786752; 2008000; 1927171; 1760031; 1798300; 1706054; 1851026; 1917900; 1916400; 1633221; 1772418; 1756486; 1933810; 1588515; 1840117; 1263639; 
1910100; 1905427; 1800482; 1859500; 1663245; 1664817; 1924700; 1838374; 1803220; 1736320; 1913600; 1812203; 1811501; 1766671; 1804732; 1692392; 1837536; 1943000; 1747177; 1898819; 1839398; 1984938; 1755217; 1794556; 1597093; 
2019700; 1898814; 1829954; 1880500; 1797166; 1868466; 1936100; 1921457; 1936200; 1802373; 1969800; 1830452; 1822231; 1775981; 1866162; 1674109; 1817885; 1916600; 1916851; 1851996; 1922847; 1858439; 1833213; 1798973; 1837890; 
2079500; 1746095; 1796064; 1832200; 1774602; 1726839; 1957100; 1889009; 1884102; 1752604; 1868400; 1929664; 1793731; 1751038; 1742863; 1868197; 1841993; 1946200; 1841154; 1878100; 1817198; 1587708; 1864152; 1828122; 1777271; 
1939800; 1855695; 1855557; 1810970; 1610740; 1667051; 1944900; 1711796; 1843400; 1844900; 2025300; 1793717; 1849100; 1605167; 1802772; 1770333; 1920168; 1930400; 1822860; 1866600; 1846013; 1895382; 1774022; 1791862; 1705461; 
1919000; 1868621; 1869000; 1768993; 1740163; 1646823; 1931300; 1700267; 1919209; 1820539; 1978300; 1810249; 1832130; 1773173; 1881264; 1856102; 1886900; 1995300; 1719114; 1858900; 1824597; 1884411; 1810001; 1901300; 1697434; 
2085200; 1692420; 1755702; 1859563; 1933417; 1903510; 1884300; 1790525; 1844333; 1806283; 2000800; 1748604; 1737398; 1756196; 1951593; 1696737; 1782004; 1994200; 1545563; 1917100; 1821424; 1921457; 1855189; 1821300; 1571947; 
2067400; 1788405; 1811346; 1860540; 1809157; 1672349; 1924800; 1827420; 1925272; 1827600; 1837600; 1873077; 1802021; 1868719; 1519998; 1832894; 1825637; 1954100; 1684709; 1940900; 1611115; 1852904; 1768734; 1837804; 1650393; 
1935700; 1815860; 1875020; 1915700; 1778604; 1670085; 1898300; 1844000; 1877200; 1898700; 1922700; 1917464; 1692043; 1834021; 1603048; 1932698; 1811677; 1937100; 1618886; 1924800; 1816497; 1865510; 1765022; 1716003; 1688765; 
1932300; 1806737; 1948300; 1805420; 1753748; 1695901; 1899600; 1746333; 1858278; 1868600; 1973500; 1806458; 1822286; 1827509; 1824042; 1803792; 1840741; 1957200; 1716199; 1876600; 1847616; 1830811; 1836555; 1884894; 1490799; 
1948600; 1784613; 1765014; 1831400; 1677472; 1860163; 1962200; 1767853; 1828568; 1854212; 2032000; 1624783; 1826800; 1848651; 1762231; 1872048; 1849396; 1935800; 1745302; 1920100; 1780864; 1874073; 1565451; 1911200; 1390924; 
2001600; 1664158; 1861222; 1818993; 1738967; 1700286; 1905900; 1821986; 1838200; 1758339; 1954800; 1822707; 1832557; 1733438; 1775236; 1798508; 1791788; 1952400; 1543451; 1853600; 1790936; 1815801; 1511507; 1851310; 1611921; 
2017900; 1817942; 1617135; 1847292; 1902228; 1713612; 1876400; 1782400; 1829978; 1741628; 1992100; 1868823; 1728625; 1855527; 1677022; 1898709; 1751; 1911300; 1705747; 1926700; 1883387; 1969407; 1610669; 1823079; 1663448; 
1967000; 1702971; 1914200; 1817445; 1794798; 1511537; 1967400; 1861300; 1884462; 1776400; 1900000; 1838315; 1854012; 1738072; 1840068; 1844299; 1868419; 1894600; 1962907; 1811114; 1790480; 1743311; 1592671; 1816695; 1598145; 
1939300; 1845098; 1790610; 1820049; 1801745; 1854006; 1931800; 1830500; 1832485; 1818846; 1940600; 1799196; 1771848; 1697791; 1816829; 1829496; 1841242; 1944400; 1666809; 1853855; 1832102; 1788941; 1588591; 1848859; 1812320; 
1836700; 1821374; 1839213; 1850300; 1933666; 1840695; 1868200; 1815288; 1793312; 1802070; 1937200; 1840061; 1933400; 1905934; 1824403; 1877200; 1866701; 1932300; 1571158; 1877783; 1780840; 1835945; 1603792; 1809797; 1765565; 
1883600; 1817257; 1773245; 1805; 1766920; 1664046; 1887900; 1816312; 1778953; 1806400; 1971300; 1832600; 1793075; 1880583; 1830043; 1822214; 1796356; 1961800; 1573602; 1815773; 1768211; 1804200; 1454972; 1830190; 1672908; 
1960600; 1713026; 1950122; 1751222; 1775630; 1766311; 1958000; 1826289; 1663767; 1841436; 2005300; 1925100; 1671445; 1717287; 1581387; 1834230; 1762301; 1945800; 1524247; 1864900; 1675200; 1769079; 1689439; 1913895; 1791943; 
1954700; 1774185; 1907700; 1847368; 1801772; 1760505; 1989200; 1669692; 1768923; 1972000; 1905400; 1927850; 1727671; 1779597; 1775047; 1881917; 1868765; 1932400; 1600006; 1822500; 1756171; 1570339; 1729339; 1788665; 1781013; 
1851433; 1753768; 1934100; 1702314; 1720869; 1777305; 1857900; 1775586; 1832570; 1969392; 1984900; 1795920; 1915800; 1772860; 1608029; 1814842; 1774770; 1914300; 1671663; 1856900; 1727941; 1829036; 1532788; 1798936; 1857385; 
1942200; 1901470; 1893945; 1780691; 1778547; 1508262; 1953100; 1745454; 1846769; 1810928; 1937200; 1864547; 1800942; 1798588; 1600207; 1880029; 1796845; 1948700; 1727718; 1926200; 1535779; 1800059; 1488232; 1821961; 1837728; 
1986400; 1618635; 1881600; 1813726; 1850853; 1787580; 1985300; 1822371; 1827300; 1678788; 1944000; 1801885; 1854555; 1690270; 1513842; 1756996; 1893000; 1853200; 1808926; 1808270; 1808177; 1766414; 1564518; 1772925; 1801393; 
2236600; 1791462; 1949700; 1890924; 1760979; 1759493; 1924200; 1860446; 1772474; 1780756; 1918500; 1867375; 1872251; 1874801; 1588249; 1869084; 1892248; 1918800; 1685038; 1816412; 1762223; 1750572; 1593607; 1863276; 1775853; 
2109600; 1725328; 1878800; 1899629; 1809386; 1849092; 2008700; 1793159; 1713219; 1849467; 1986900; 1826385; 1769114; 1818680; 1802392; 1778726; 1831283; 1938900; 1779487; 1903200; 1830034; 1876977; 1740377; 1880000; 1588133; 
2161500; 1640653; 1869800; 1803505; 1859695; 1798393; 1958900; 1750468; 1717471; 1805693; 1935200; 1794287; 1884428; 1895300; 1692679; 1877335; 1743438; 1981100; 1792950; 1922100; 1665845; 1771504; 1629835; 1883300; 1802651; 
2131400; 1877436; 1896900; 1845191; 1657505; 1820006; 1979700; 1638366; 1864177; 1729193; 2034100; 1841508; 1856715; 1814096; 1839164; 1766149; 1841302; 1941000; 1831104; 1954600; 1695326; 1554840; 1731882; 1921045; 1853102; 
2014300; 1805740; 1850000; 1856121; 1718861; 1577541; 1881700; 1411123; 1882600; 1715682; 1983000; 1785690; 1867081; 1808343; 1889126; 1915357; 1878200; 1938800; 1728317; 1888600; 1820939; 1655554; 1600382; 1804051; 1529713; 
1949000; 1573995; 1877600; 1814048; 1830679; 1779314; 1996500; 1707884; 1743989; 1795141; 1882400; 1886542; 1826368; 1654152; 1787833; 1867310; 1849065; 1952300; 1570487; 1902600; 1759899; 1752759; 1780063; 1913110; 1636958; 
1985300; 1896523; 1724558; 1844183; 1731628; 1799219; 1907700; 1815598; 1878300; 1721244; 1925700; 1868993; 1781318; 1871865; 1816008; 1801714; 1815982; 2003200; 1549467; 1933500; 1792653; 1860684; 1804474; 1832291; 1561557; 
1935300; 1787114; 1851900; 1767213; 1857026; 1546619; 1983300; 1854543; 1746714; 1652559; 1964400; 1830916; 1908500; 1751472; 1530686; 1730157; 1864510; 2004500; 1827473; 1965000; 1852573; 1822133; 1755601; 1824674; 1633710; 
1874126; 1768562; 1918000; 1828040; 1817384; 1712689; 1927600; 1863670; 1793408; 1813969; 2042900; 1839444; 1898300; 1791957; 1719418; 1832340; 1809858; 1955500; 1771078; 1978700; 1700592; 1927919; 1687689; 1833670; 1611417; 
1880200; 1773585; 1882300; 1860249; 1819367; 1717202; 2014600; 1883832; 1664376; 1834987; 1942300; 1857609; 1838590; 1828847; 1787305; 1820528; 1935154; 1913545; 1604489; 1934600; 1687042; 1772977; 1743726; 1847413; 1653196; 
2066800; 1821241; 1871400; 1827398; 1777613; 1730303; 1976900; 1814477; 1728828; 1656406; 1950200; 1892593; 1794498; 1809091; 1828199; 1769694; 1853104; 1826600; 1575667; 1889400; 1762850; 1869996; 1801129; 1841963; 1689429; 
2490600; 1721152; 1912400; 1803873; 1778988; 1586087; 1899600; 1858709; 1764923; 1638099; 2045300; 1709470; 1555271; 1696189; 1566795; 1740247; 1868249; 1877600; 1601761; 1967000; 1809090; 1952753; 1753293; 1813244; 1634908; 
1963100; 1754790; 1880200; 1760130; 1834675; 1772728; 1936000; 1773230; 1584378; 1791074; 1920000; 1878131; 1861132; 1850162; 1652152; 1870415; 1899496; 1924400; 1630158; 1882100; 1814296; 1793815; 1778275; 1903331; 1676625; 
1877400; 1782; 1907200; 1882800; 1722731; 1738736; 1942900; 1786210; 1827715; 1818643; 1965700; 1882573; 1882500; 1820087; 1415287; 1781843; 1748723; 1972500; 1700066; 1978800; 1819768; 1753037; 1643635; 1835608; 1750972; 
1950000; 1842261; 1902100; 1884825; 1839875; 1777962; 1953600; 1860800; 1825534; 1847646; 1936800; 1832386; 1809962; 1815735; 1684167; 1859041; 1961292; 1992000; 1678278; 1922000; 1757898; 1856498; 1912047; 1797550; 1733240; 
1933100; 1832171; 1959600; 1821261; 1821537; 1843825; 1949400; 1573823; 1839565; 1761940; 1982100; 1808767; 1816368; 1859839; 1623548; 1795879; 1828272; 1960300; 1753377; 1956200; 1916159; 1815443; 1845438; 1855182; 1733669; 
1988000; 1814828; 1892700; 1756137; 1777775; 1729979; 1992800; 1658696; 1894931; 1826347; 1996100; 1921744; 1906292; 1848227; 1505553; 1632356; 1797905; 1978000; 1798637; 1771911; 1648477; 1869399; 1806500; 1879663; 1835531; 
1909340; 1800730; 1922300; 1753805; 1880370; 1922859; 1915900; 1774633; 1804850; 1761301; 1863808; 1794215; 1809708; 1784177; 1723752; 1725321; 1797933; 1941200; 1705018; 1985100; 1763022; 1874247; 1882899; 1840877; 1767467; 
1934300; 1855429; 1835200; 1845565; 1773567; 1646646; 1879300; 1879279; 1876572; 1813289; 2084000; 1837104; 1827750; 1852528; 1849797; 1826414; 1753298; 1933800; 1639256; 1931500; 1838108; 1851517; 1705830; 1851463; 1668568; 
1892900; 1689050; 1834400; 1914305; 1815747; 1678023; 1940800; 1888800; 1802318; 1923257; 2038300; 1774192; 1869182; 1797847; 1853143; 1842363; 1828039; 1946300; 1675936; 1979800; 1769594; 1870881; 1702136; 1860373; 1712748; 
2017100; 1798441; 1950100; 1819590; 1677882; 1483734; 1843600; 1716329; 1747840; 1809940; 1975900; 1742268; 1811816; 1776644; 1835142; 1776891; 1848463; 1929700; 1484720; 1937100; 1672370; 1679565; 1446738; 1792767; 1744086; 
